0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
448.07757568359375, 268.8153381347656, 0.6814078688621521
449.35064697265625, 267.6584777832031, 0.5212184190750122
0.0, 0.0, 0.49626949429512024
454.0594482421875, 268.65472412109375, 0.5627107620239258
454.3717346191406, 267.3958740234375, 0.524735152721405
452.47869873046875, 266.8855895996094, 0.9493277072906494
459.5115051269531, 267.65240478515625, 0.9628928303718567
477.0149230957031, 268.17645263671875, 0.863639235496521
486.88604736328125, 273.3562316894531, 0.9199178814888
516.4556884765625, 270.2007751464844, 0.8350571393966675
533.0496826171875, 266.0503234863281, 0.8691487312316895
410.1493225097656, 257.4721374511719, 0.9708213210105896
412.6161193847656, 253.72454833984375, 0.9729130268096924
353.8775939941406, 266.13690185546875, 0.9466978311538696
355.518310546875, 274.1559143066406, 0.9555542469024658
308.588134765625, 266.4187927246094, 0.8829772472381592
308.8011474609375, 280.4575500488281, 0.896063506603241
509.1369323730469, 268.24273681640625, 0.630379319190979
0.0, 0.0, 0.3143322169780731
509.5283508300781, 267.87213134765625, 0.5548170208930969
0.0, 0.0, 0.25612083077430725
498.5601501464844, 268.55877685546875, 0.657011866569519
